Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Middle income,MIC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,North America,NAC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,OECD members,OED,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Other small states,OSS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Pacific island small states,PSS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Post-demographic dividend,PST,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Pre-demographic dividend,PRE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Small states,SST,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,South Asia,SAS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Upper middle income,UMC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,World,WLD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Afghanistan,AFG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Albania,ALB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Algeria,DZA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,American Samoa,ASM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Andorra,AND,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Angola,AGO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Antigua and Barbuda,ATG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Argentina,ARG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Armenia,ARM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Aruba,ABW,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Australia,AUS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Austria,AUT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Azerbaijan,AZE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Bahamas, The",BHS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bahrain,BHR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bangladesh,BGD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Barbados,BRB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Belarus,BLR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Belgium,BEL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Belize,BLZ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Benin,BEN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bermuda,BMU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bhutan,BTN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bolivia,BOL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Botswana,BWA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Brazil,BRA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,British Virgin Islands,VGB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Brunei Darussalam,BRN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Bulgaria,BGR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Burkina Faso,BFA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Burundi,BDI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cabo Verde,CPV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cambodia,KHM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cameroon,CMR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Canada,CAN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cayman Islands,CYM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Central African Republic,CAF,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Chad,TCD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Channel Islands,CHI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Chile,CHL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,China,CHN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Colombia,COL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Comoros,COM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Congo, Rep.",COG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Costa Rica,CRI,0.63,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cote d'Ivoire,CIV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Croatia,HRV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cuba,CUB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Curacao,CUW,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Cyprus,CYP,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Czech Republic,CZE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Denmark,DNK,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Djibouti,DJI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Dominica,DMA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Dominican Republic,DOM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Ecuador,ECU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,El Salvador,SLV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Equatorial Guinea,GNQ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Eritrea,ERI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Estonia,EST,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Eswatini,SWZ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Ethiopia,ETH,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Faroe Islands,FRO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Fiji,FJI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Finland,FIN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,France,FRA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,French Polynesia,PYF,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Gabon,GAB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Gambia, The",GMB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Georgia,GEO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Germany,DEU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Ghana,GHA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Gibraltar,GIB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Greece,GRC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Greenland,GRL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Grenada,GRD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Guam,GUM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Guatemala,GTM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Guinea,GIN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Guinea-Bissau,GNB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Guyana,GUY,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Haiti,HTI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Honduras,HND,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Hungary,HUN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Iceland,ISL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,India,IND,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Indonesia,IDN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Iraq,IRQ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Ireland,IRL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Isle of Man,IMN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Israel,ISR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Italy,ITA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Jamaica,JAM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Japan,JPN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Jordan,JOR,0.4,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kazakhstan,KAZ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kenya,KEN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kiribati,KIR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Korea, Rep.",KOR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kosovo,XKX,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kuwait,KWT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Lao PDR,LAO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Latvia,LVA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Lebanon,LBN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Lesotho,LSO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Liberia,LBR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Libya,LBY,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Liechtenstein,LIE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Lithuania,LTU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Luxembourg,LUX,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Macao SAR, China",MAC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Madagascar,MDG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Malawi,MWI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Malaysia,MYS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Maldives,MDV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mali,MLI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Malta,MLT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Marshall Islands,MHL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mauritania,MRT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mauritius,MUS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mexico,MEX,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Moldova,MDA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Monaco,MCO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mongolia,MNG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Montenegro,MNE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Morocco,MAR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Mozambique,MOZ,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Myanmar,MMR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Namibia,NAM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Nauru,NRU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Nepal,NPL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Netherlands,NLD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,New Caledonia,NCL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,New Zealand,NZL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Nicaragua,NIC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Niger,NER,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Nigeria,NGA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,North Macedonia,MKD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Norway,NOR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Oman,OMN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Pakistan,PAK,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Palau,PLW,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Panama,PAN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Papua New Guinea,PNG,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Peru,PER,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Philippines,PHL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Poland,POL,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Portugal,PRT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Puerto Rico,PRI,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Qatar,QAT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Romania,ROU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Russian Federation,RUS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Rwanda,RWA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Samoa,WSM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,San Marino,SMR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sao Tome and Principe,STP,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Saudi Arabia,SAU,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Senegal,SEN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Serbia,SRB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Seychelles,SYC,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sierra Leone,SLE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Singapore,SGP,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Slovak Republic,SVK,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Slovenia,SVN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Solomon Islands,SLB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Somalia,SOM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,South Africa,ZAF,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,South Sudan,SSD,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Spain,ESP,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sri Lanka,LKA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,St. Lucia,LCA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,St. Martin (French part),MAF,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sudan,SDN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Suriname,SUR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Sweden,SWE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Switzerland,CHE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Syrian Arab Republic,SYR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Tajikistan,TJK,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Tanzania,TZA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Thailand,THA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Timor-Leste,TLS,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Togo,TGO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Tonga,TON,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Trinidad and Tobago,TTO,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Tunisia,TUN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Turkey,TUR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Turkmenistan,TKM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Tuvalu,TUV,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Uganda,UGA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Ukraine,UKR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,United Arab Emirates,ARE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,United Kingdom,GBR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,United States,USA,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Uruguay,URY,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Uzbekistan,UZB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Vanuatu,VUT,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Vietnam,VNM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,West Bank and Gaza,PSE,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,"Yemen, Rep.",YEM,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Zambia,ZMB,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Zimbabwe,ZWE,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Arab World,ARB,131641441,133065712,134761988,137660448,135831129
"Labor force, total",SL.TLF.TOTL.IN,Caribbean small states,CSS,3326846,3374290,3387816,3430564,3295401
"Labor force, total",SL.TLF.TOTL.IN,Central Europe and the Baltics,CEB,49443860,49833643,49722737,49624779,49102211
"Labor force, total",SL.TLF.TOTL.IN,Early-demographic dividend,EAR,1241675043,1261513651,1280515154,1303998836,1254157939
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific,EAS,1255058403,1259623343,1266543881,1270337839,1252114131
